1,3,36,2.1666666666666665,26,12
9,13,36,1.0909090909090908,48,44
4,13,36,1.0909090909090908,48,44
7,13,36,0.5416666666666666,26,48
6,13,36,0.5416666666666666,26,48
3,1,37,0.9545454545454546,42,44
10,6,37,2.1666666666666665,26,12
10,3,37,2.1666666666666665,26,12
10,4,37,2.1666666666666665,26,12
10,5,37,2.1666666666666665,26,12
7,9,37,0.9545454545454546,42,44
2,9,37,0.9545454545454546,42,44
7,11,38,2.6,26,10
6,11,38,2.6,26,10
5,11,38,2.6,26,10
4,11,38,2.6,26,10
10,3,39,2.1666666666666665,26,12
10,6,39,2.1666666666666665,26,12
10,4,39,2.1666666666666665,26,12
10,5,39,2.1666666666666665,26,12
7,9,39,0.9545454545454546,42,44
2,9,39,0.9545454545454546,42,44
7,11,40,2.6,26,10
6,11,40,2.6,26,10
5,11,40,2.6,26,10
4,11,40,2.6,26,10
9,3,41,2.1666666666666665,26,12
9,4,41,2.1666666666666665,26,12
9,5,41,2.1666666666666665,26,12
1,3,41,1.6153846153846154,42,26
2,3,41,1.6153846153846154,42,26
6,8,41,0.9545454545454546,42,44
2,8,41,0.9545454545454546,42,44
4,2,42,1.6153846153846154,42,26
4,3,42,1.6153846153846154,42,26
6,10,42,2.6,26,10
5,10,42,2.6,26,10
4,10,42,2.6,26,10
7,0,43,2.1666666666666665,26,12
7,6,43,2.1666666666666665,26,12
7,1,43,1.8461538461538463,48,26
7,5,43,1.8461538461538463,48,26
2,3,43,1.6153846153846154,42,26
6,7,43,2.6,26,10
1,3,43,1.6153846153846154,42,26
1,7,43,2.6,26,10
5,7,43,1.6153846153846154,42,26
4,7,43,0.9545454545454546,42,44
3,7,43,0.9545454545454546,42,44
2,7,43,1.6153846153846154,42,26
4,2,44,1.6153846153846154,42,26
8,2,44,2.1666666666666665,26,12
4,3,44,1.6153846153846154,42,26
8,7,44,2.1666666666666665,26,12
8,3,44,1.6153846153846154,42,26
8,6,44,1.6153846153846154,42,26
7,8,44,2.6,26,10
1,8,44,2.6,26,10
6,8,44,1.8461538461538463,48,26
2,8,44,1.8461538461538463,48,26
7,0,45,2.1666666666666665,26,12
7,6,45,2.1666666666666665,26,12
7,5,45,1.8461538461538463,48,26
7,1,45,1.8461538461538463,48,26
1,3,45,1.6153846153846154,42,26
1,7,45,2.6,26,10
2,3,45,1.6153846153846154,42,26
6,7,45,2.6,26,10
5,7,45,1.6153846153846154,42,26
4,7,45,0.9545454545454546,42,44
3,7,45,0.9545454545454546,42,44
2,7,45,1.6153846153846154,42,26
4,2,46,1.6153846153846154,42,26
8,2,46,2.1666666666666665,26,12
4,3,46,1.6153846153846154,42,26
8,7,46,2.1666666666666665,26,12
8,6,46,1.6153846153846154,42,26
8,3,46,1.6153846153846154,42,26
6,8,46,1.8461538461538463,48,26
1,8,46,2.6,26,10
2,8,46,1.8461538461538463,48,26
6,1,47,1.1428571428571428,48,42
6,4,47,1.1428571428571428,48,42
2,3,47,1.6153846153846154,42,26
5,6,47,2.6,26,10
1,3,47,1.6153846153846154,42,26
1,6,47,2.6,26,10
4,6,47,1.6153846153846154,42,26
3,6,47,0.9545454545454546,42,44
2,6,47,1.6153846153846154,42,26
4,2,48,1.6153846153846154,42,26
7,2,48,2.1666666666666665,26,12
4,3,48,1.6153846153846154,42,26
7,6,48,2.1666666666666665,26,12
7,3,48,1.6153846153846154,42,26
7,5,48,1.6153846153846154,42,26
2,7,48,1.0909090909090908,48,44
5,7,48,1.0909090909090908,48,44
6,1,49,1.1428571428571428,48,42
6,4,49,1.1428571428571428,48,42
1,3,49,1.6153846153846154,42,26
1,6,49,2.6,26,10
2,3,49,1.6153846153846154,42,26
5,6,49,2.6,26,10
4,6,49,1.6153846153846154,42,26
3,6,49,0.9545454545454546,42,44
2,6,49,1.6153846153846154,42,26
4,2,50,1.6153846153846154,42,26
7,2,50,2.1666666666666665,26,12
4,3,50,1.6153846153846154,42,26
7,6,50,2.1666666666666665,26,12
2,7,50,1.0909090909090908,48,44
5,7,50,1.0909090909090908,48,44
7,3,50,1.6153846153846154,42,26
7,5,50,1.6153846153846154,42,26
